Last Name,Grantor Tier,Grantor Stage,Wayleave Signed
Q.I.P. UK Real Estate 2 Limited,Tier-2,Newly Listed Grantor,0
Qamar Associates Limited,,Newly Listed Grantor,0
Qar Holdings Limited,Tier-2,Newly Listed Grantor,0
QBH (St Josephs) Limited,Tier-2,,0
Q Court Freehold Cambridge Limited,Tier-2,,0
Q-Court Residents Company Limited,Tier-2,Newly Listed Grantor,0
Qdime Limited,Tier-2,Wayleave Terms Issued,0
QD Market Towns Limited,,Newly Listed Grantor,0
QH Estates Ltd,Tier-2,,0
Qmc Mill Dam Limited,Tier-2,Newly Listed Grantor,0
Qmile Group,Tier-1,Initial Grantor Engagement,0
QOC Management Company Limited,Tier-2,,0
Q Property Holdings Limited,Tier-2,Initial Grantor Engagement,0
Quadbest Limited,Tier-2,,0
Quadrant Construction Services Limited,Tier-2,,0
Quadrant Hall Ltd,Tier-2,Initial Grantor Engagement,0
Quadron Investments Limited,Tier-2,,0
Quahoag Estates Limited,Tier-2,,0
Qualia Care Properties Limited,Tier-2,,0
Quality Fish Limited,Tier-2,Newly Listed Grantor,0
Quantock Court Management Company Limited,Tier-2,Newly Listed Grantor,0
Quantock Road Management Company Limited,Tier-2,Newly Listed Grantor,0
Quantum Skills Constructions Limited,Tier-2,Newly Listed Grantor,0
Quarry Chase Management Limited,Tier-2,,0
Quarry Court (Dewsbury) Management Company Limited,Tier-2,Newly Listed Grantor,0
Quarterdeck Freehold Limited,Tier-2,Wayleave Terms Issued,0
Quarterdeck Residents Limited,Tier-2,Newly Listed Grantor,0
Quartz Investment LLP,Tier-2,Newly Listed Grantor,0
Quartzstar Limited,Tier-2,,0
Quattro (Southfield) Limited,Tier-2,,0
Quay Court (Shoreham) Limited,Tier-2,Newly Listed Grantor,0
Quayfil House Broad Street Brighton Limited,Tier-2,,0
Quay House (Portsmouth) Limited C/O Dack Property Management,Tier-1,Wayleave Negotiation Commenced,0
Quay Point Poole Management Limited,Tier-2,Newly Listed Grantor,0
Quayside (Newcastle Upon Tyne) Management Company No.1 Limited,Tier-2,Initial Grantor Engagement,0
Quayside (Newcastle Upon Tyne) Management Company  No 2 Limited,Tier-2,Initial Grantor Engagement,0
Quayside (Newcastle Upon Tyne) Management Company No 3 Limited,Tier-2,Initial Grantor Engagement,0
Quayside Court Management Company Limited,Tier-2,Newly Listed Grantor,0
Quayside Place Management Co. Limited,Tier-2,,0
Quebec Hall Limited,Tier-1,,0
Quebec Mansions Limited,,Newly Listed Grantor,0
Queda Holdings Limited,Tier-2,,0
Queensborough Court Management Limited,Tier-2,,0
Queensbridge Homes Ltd,Tier-2,Newly Listed Grantor,0
Queenscourt Limited,Tier-2,Newly Listed Grantor,0
Queens Court Management Company (Derby) Limited,Tier-2,Newly Listed Grantor,0
Queens Court Reading Management Company Limited,Tier-2,Newly Listed Grantor,0
Queens Cross Factoring Limited (Glasgow),Tier-2,,0
Queens Estates Limited,Tier-2,,0
Queens Gate Management Company (Cheltenham) Limited,Tier-2,,0
Queensgate Management Swindon Limited,Tier-2,Wayleave Signed,0
Queensholme (Cheltenham) Management Company Limited,Tier-2,,0
Queens Keep Management Company Limited,Tier-1,Wayleave Negotiation Commenced,0
Queensmead Management Company Limited,Tier-2,,0
Queensmere Estates Limited,Tier-2,,0
Queens Park Court Freehold Limited,Tier-2,,0
Queens Park Lodge Limited,Tier-2,,0
Queens Road (Harrogate) Flats Limited,Tier-2,Initial Grantor Engagement,0
Queens Road Court (Cheltenham) Limited,Tier-2,,0
Queens Road Management Worthing Ltd,Tier-2,,0
Queens Road Reading Limited,Tier-2,,0
Queen Street Court (Brampton) Freehold Limited,Tier-2,,0
Queens Walk Flats (Brighton) Limited,Tier-2,,0
Queens Walk Flats (Brighton) Limited C/O Hunters Estate Agents,Tier-2,Wayleave Signed,0
Queen Victoria Hospital NHS Foundation Trust,Tier-1,,0
Quendale Court Management Company Limited,Tier-2,,0
Quercus Enterprises Limited,Tier-2,,0
Questex Limited,Tier-2,,0
Quest House Properties Limited,Tier-2,,0
Questus Property Management Ltd,,Newly Listed Grantor,0
Quickflash Limited,Tier-2,Newly Listed Grantor,0
Quickideal Limited,Tier-2,Newly Listed Grantor,0
Quicksilver Despatch Limited,Tier-2,,0
Quill Construction Ltd,Tier-2,,0
Quinata UK Limited,Tier-2,Newly Listed Grantor,0
Quinta Carmen Residents Association Limited,Tier-2,,0
Quintana Ltd,Tier-2,,0
Quintet Projects Ltd,Tier-2,Newly Listed Grantor,0
Quorn House Management Company Limited,Tier-2,,0
Quotient Solutions Limited,Tier-1,,0
R.A.H. (Berkeley House) Limited,Tier-2,Wayleave Signed,0
R.A.H. (Berkeley House) Limited c/o Complete Property Group,Tier-2,Wayleave Signed,0
R.A. Poole Limited,Tier-2,Newly Listed Grantor,0
R.C. Cunningham Limited,Tier-2,,0
R. E. Dawson Limited,Tier-1,,0
R.E.R.A. Properties Limited,Tier-2,,0
R. Foden Limited,Tier-2,Newly Listed Grantor,0
R. H. Davies (Investments) Limited,Tier-2,,0
R.H. Davies (Southern) Limited,Tier-2,,0
R. H. Davies (Southern) Limited,Tier-2,Wayleave Terms Issued,0
R.I.G.(Preston) Ltd,Tier-2,,0
R. Lunn Developments Limited,Tier-1,,0
R.M.F. Properties Limited,Tier-2,,0
R.M. Tubby (Builders) Limited,Tier-2,,0
R. Maskell Limited,Tier-2,Initial Grantor Engagement,0
R.S.J. Finance Company Limited,Tier-2,Initial Grantor Engagement,0
R. W. Allman Limited,Tier-2,,0
R.W. Partington Limited,Tier-2,Newly Listed Grantor,0
R & Ab Property Management Ltd,Tier-2,Newly Listed Grantor,0
R&B Properties Sussex Ltd,Tier-2,,0
R & G Cooper (Projects) Ltd,Tier-2,Newly Listed Grantor,0
R & I Grant & Company Limited,Tier-2,Newly Listed Grantor,0
R & J Property Southend Limited,Tier-2,Newly Listed Grantor,0
R & L Developments Limited,Tier-2,,0
R & L Investments Limited,Tier-2,Newly Listed Grantor,0
R & N Investments Limited,Tier-2,Initial Grantor Engagement,0
R & R Developments (Uk) Ltd,Tier-2,,0
R & S OHanlon Limited,Tier-2,,0
R & W Avery Limited,Tier-2,Initial Grantor Engagement,0
R 2 R Assets Limited,Tier-2,Newly Listed Grantor,0
R3 Traders Ltd,Tier-2,Wayleave Negotiation Commenced,0
Raas Developments Limited,Tier-2,,0
Raban (Labour Club) Limited,Tier-2,,0
Raban (Wellington) Limited,Tier-2,,0
Raban Limited,Tier-2,,0
Rabart Decorators Merchants Limited,Tier-2,,0
Rabgrange Developments Limited,,Newly Listed Grantor,0
Rabgrange Limited,,Newly Listed Grantor,0
Racasam Limited,Tier-2,,0
Racey Investments (Hove) Limited,,,0
Rachel Walling,Tier-2,Wayleave Signed,0
Radbourne Court Management Company Limited,Tier-2,Initial Grantor Engagement,0
Radcliffe Court (Nottingham) Management Company Limited,Tier-2,,0
Radcliffe Street Limited,Tier-2,,0
Radford Road Plymouth Limited,Tier-2,Newly Listed Grantor,0
Radham Park Properties Limited,,Newly Listed Grantor,0
Radleigh Homes Limited,Tier-2,,0
Radley Hall Management Company Limited,,Newly Listed Grantor,0
Radlyn Oval Maintenance Limited,Tier-2,,0
Radlyn Park Maintenance Limited,Tier-2,,0
Radnoel Limited,Tier-2,Newly Listed Grantor,0
Radnor Management Company Limited,Tier-2,Newly Listed Grantor,0
Raenem Property Services Limited,Tier-2,,0
Raffis Limited,Tier-2,,0
Raffles Court Limited,Tier-2,Initial Grantor Engagement,0
Rafiq Estates Limited,Tier-2,Newly Listed Grantor,0
Ragi Properties Limited,Tier-2,,0
Raglan Court Residents Association Limited,Tier-2,,0
Ragstone Road RTM Company Limited,Tier-2,Newly Listed Grantor,0
Raico Properties,Tier-2,Newly Listed Grantor,0
Railway Buildings Management Company Limited,Tier-2,Newly Listed Grantor,0
Railway Housing and Benefit Fund,Tier-1,Newly Listed Grantor,0
Railway Housing Association & Benefit Fund,National,Unresponsive / No Contact Received,0
Railway Pension Nominees Limited,Tier-2,Initial Grantor Engagement,0
Rainbow Property Partnership Ltd,Tier-2,,0
Rainham Court Management Company Limited,Tier-2,,0
Rai Property Investments Limited,Tier-2,Newly Listed Grantor,0
Rajic Chhabra and Hema Chhabra,Tier-2,Newly Listed Grantor,0
Rajmed Limited,Tier-2,Initial Grantor Engagement,0
Rakal Limited,Tier-2,Initial Grantor Engagement,0
Rakbest Limited,Tier-2,,0
Ralbos Limited,Tier-2,,0
Raldermay Limited,Tier-2,,0
Raleigh Court (Norwich) Management Company Limited,,Newly Listed Grantor,0
Ralston Estates Limited,Tier-2,,0
Ramcrest Limited,Tier-2,Newly Listed Grantor,0
Ramleaze Court (Lydiard) Management Company Limited,Tier-2,Newly Listed Grantor,0
Ramos Estates Limited,Tier-2,,0
Rampart Investments Limited,Tier-2,,0
Ramsareus Properties Limited,Tier-2,,0
Ramuz Court Limited,Tier-2,Newly Listed Grantor,0
Rana And Co Ltd,Tier-2,Newly Listed Grantor,0
Ranbell Limited,Tier-2,,0
Ranby Developments Limited,Tier-2,,0
Ranc Care Homes Limited,Tier-2,,0
Ranchinvestment Limited,Tier-2,,0
Rancourt Limited,Tier-2,,0
Randall Watts Commercial Limited,Tier-2,,0
Randall Watts South Avenue Limited,Tier-2,,0
Ranelagh Court (Highcliffe) Limited,Tier-2,Newly Listed Grantor,0
Rangecourt Limited,Tier-2,,0
Rangegate Limited,Tier-2,Newly Listed Grantor,0
Rangemist Limited,Tier-2,Initial Grantor Engagement,0
Rangeoption Property Management Limited,Tier-2,,0
Ranjit Properties Ltd,Tier-2,Newly Listed Grantor,0
Ranmove Homes (Investments) Limited,Tier-2,,0
Ranmove Homes Limited,Tier-2,Wayleave Signed,0
Rannoch House Residents Association Limited,Tier-2,,0
Ransley Estates Limited,,Newly Listed Grantor,0
Ranu Primroses Childcare Limited,Tier-2,Newly Listed Grantor,0
Raouf Properties Limited,Tier-2,,0
Rapidformal Property Management Limited,Tier-2,,0
Rapid Loans Limited,,Newly Listed Grantor,0
Rapidmile Limited,Tier-2,,0
Rapido Services Limited,,,0
Rapidshore Limited,Tier-2,Newly Listed Grantor,0
Rapier Properties Limited,Tier-2,Newly Listed Grantor,0
Rapmay Properties Limited,,Newly Listed Grantor,0
Rapport Housing And Care,Tier-1,,0
Rashid Ahmed,Tier-2,Wayleave Signed,0
Ratcliffe Court (2006) Limited,Tier-2,,0
Rathley Limited,Tier-2,Wayleave Signed,0
Rattigan Developments Limited,Tier-2,,0
Ratton Croft Management Limited,Tier-2,,0
Rava Properties Limited,Tier-2,Newly Listed Grantor,0
Rav Chesed Trust,Tier-2,Newly Listed Grantor,0
Ravel Properties Limited,Tier-2,,0
Ravenhead Property Investments Limited,Tier-2,Initial Grantor Engagement,0
Raven Housing Trust Limited,Tier-1,Initial Grantor Engagement,0
Ravenscliffe Bradford (Holdings) Limited,Tier-2,Newly Listed Grantor,0
Ravens Court (Eastbourne) Limited,Tier-2,,0
Ravenscourt Investments Limited,Tier-2,Newly Listed Grantor,0
Ravenscourt Management Company (Westcliff On Sea) Limited,,Newly Listed Grantor,0
Ravenscrest Management Limited,Tier-2,Newly Listed Grantor,0
Ravensgate House Management Limited,Tier-2,,0
Ravenshall (Bournemouth) Maintenance Company Limited,Tier-2,Newly Listed Grantor,0
Ravenshall (Bournemouth) Maintenance Company Limited C/O Initiative Property,Tier-2,Wayleave Signed,0
Ravensmere Limited,Tier-2,,0
Ravenswood (Bournemouth) Limited,Tier-2,,0
Ravenswood (Olton) Management Limited,Tier-2,Newly Listed Grantor,0
Ravensworth Gardens Limited,Tier-2,,0
Ravensworth Homes LLP,Tier-2,Newly Listed Grantor,0
Ravenwood Court Management Limited,,Newly Listed Grantor,0
Ravine Court Management Limited,Tier-2,Newly Listed Grantor,0
Ravine Gardens Limited,Tier-2,Newly Listed Grantor,0
Raw Investments Limited,Tier-2,Wayleave Negotiation Commenced,0
Rawson Quarter Llp,Tier-2,Newly Listed Grantor,0
Rayanne Investments Limited,,Newly Listed Grantor,0
Rayburn Tours Limited,Tier-2,,0
Ray Fawehimi Limited,,Newly Listed Grantor,0
Raylane Limited,Tier-2,Newly Listed Grantor,0
Rayleigh Holdings International Limited,Tier-2,,0
Ray Mckay Properties Limited,Tier-2,Newly Listed Grantor,0
Ray Mead Residents (Maidenhead) Limited,Tier-2,,0
Raymond Chase Engineers Limited,Tier-2,,0
Rayna Residential Ltd,Tier-2,,0
Rayne Limited,Tier-2,Newly Listed Grantor,0
Rayner Homes Limited,Tier-2,,0
Rayner Property Services (Eastbourne) Limited,Tier-2,,0
Rayners Property Management C/O Ennersdale Investments Limited,Tier-2,Wayleave Signed,0
Rayners Property Management C/O Imberhorne Investments Limited,Tier-2,Wayleave Partially Signed,0
Rayners Property Management C/O Vectis Property Management Ltd,Tier-2,Wayleave Signed,0
Rayneswood Management Company Limited,Tier-2,Newly Listed Grantor,0
Raynsway Properties Limited,Tier-2,,0
Rayscliff Flat Management Co Limited,Tier-2,Wayleave Signed,1
RBC Cees Trustee Limited,Tier-1,,0
RBH Dinnington Ltd,Tier-1,,0
RBH No 1 Ltd,Tier-2,Wayleave Signed,0
R C C (Southern) Limited,,,0
RC Developments (Martello) Limited,Tier-2,Newly Listed Grantor,0
RCK Homes Limited,Tier-2,,0
R C Marsden Properties Limited,Tier-1,Newly Listed Grantor,0
R C Mcinnes Limited,Tier-2,Newly Listed Grantor,0
Rc Student Housing 1 Limited,Tier-2,,0
R D B Investments Limited,Tier-2,,0
Rdn Properties Limited,Tier-2,Newly Listed Grantor,0
Reading Almshouse Charity,Tier-2,,0
Reading And District Old Peoples Housing Association Limited,Tier-2,,0
Reading Borough Council,Local Authority,Grantor Asset List Received,0
Reading Estates Limited,Tier-2,Newly Listed Grantor,0
Reading Heights Limited,Tier-2,,0
Reading House Limited,Tier-2,Newly Listed Grantor,0
Reading Mobility Limited,Tier-2,Newly Listed Grantor,0
Reading Real Estate (UK) Limited,Tier-2,,0
Reading Rotary Community Projects,Tier-2,,0
Reading Single Homeless Project,Tier-2,,0
Reading YMCA,Tier-2,Initial Grantor Engagement,0
Read Mill Limited,Tier-2,Newly Listed Grantor,0
Reads Pharmacy Limited,,Newly Listed Grantor,0
Real Building Contractors Limited,Tier-1,Wayleave Signed,1
Real Estate Investors PLC,Tier-2,,0
Real Homes Solutions Limited,Tier-2,Newly Listed Grantor,0
Rebbeck Brothers Limited  C/O Norwich Court Limited,Tier-2,Wayleave Partially Signed,0
Rebbeck Brothers Limited on behalf of Peninsula Heights (Canford Cliffs),Tier-2,Wayleave Signed,0
Rebecca House (Weston-Super-Mare) Management Limited,Tier-2,,0
Recruitment Helpline Ltd,Tier-2,Newly Listed Grantor,0
Rectory Close Silverhill Residents Association Limited,Tier-2,Newly Listed Grantor,0
Rectory Place (Wylds Lane) Management Company Limited,,,0
Red 22 Properties Limited,Tier-2,,0
Red And Black Developments Limited,Tier-2,Newly Listed Grantor,0
Red Bounce Ltd,Tier-2,Newly Listed Grantor,0
Redbourne Villas Limited,Tier-2,Initial Grantor Engagement,0
Red Brick Management Limited,Tier-2,Wayleave Signed,0
Red Brick UK Properties Limited,Tier-2,Newly Listed Grantor,0
Red-Char Limited,Tier-2,Newly Listed Grantor,0
Redchurch Equity Limited,Tier-2,,0
Redcotts Mangement (Worthing) Limited,Tier-2,Initial Grantor Engagement,0
Red Court Management (Bournemouth) Limited,Tier-2,Newly Listed Grantor,0
Redcroft (Branksome Park) Limited,Tier-2,Newly Listed Grantor,0
Reddy & Co Limited,Tier-2,Newly Listed Grantor,0
Redeemer Church Nottingham,Tier-2,Newly Listed Grantor,0
Redesdale House Management Limited,Tier-2,Newly Listed Grantor,0
Redevco UK 1 BV,,Newly Listed Grantor,0
Red Foxx Limited,Tier-2,,0
Redgrove Park Management Company Limited,Tier-2,Wayleave Signed,0
Redhill Court Freehold Limited,Tier-1,Initial Grantor Engagement,0
Redhills Management Co (Leeds) Limited,Tier-2,,0
Redhouse 2006 Limited,Tier-2,,0
Red Kite Community Housing Limited,Tier-1,Initial Grantor Engagement,0
Red Kiwi Lettings Ltd,Tier-2,Newly Listed Grantor,0
Redlance Management Limited,Tier-2,,0
Redland Court Management Company Limited,Tier-2,,0
Redlands Charlotte Mews Management Company,Tier-2,Newly Listed Grantor,0
Redlands Real Estates Limited,Tier-2,Initial Grantor Engagement,0
Redlands Residents Association Limited,Tier-2,,0
Redlands-Toller Management Company Limited,Tier-2,,0
Red Lion Freehold Limited,Tier-2,,0
Red Lynch Properties Limited,Tier-2,,0
Redmoor Interchange Management Limited,Tier-2,Initial Grantor Engagement,0
Redoak Project D S.A.,Tier-2,Newly Listed Grantor,0
Redoak Project E S.A.,Tier-2,Newly Listed Grantor,0
Redoak Student S.A.,Tier-2,,0
Red Plateau Limited,Tier-2,,0
Red Ridge Developments Limited,Tier-2,,0
Red Ridge Residential Limited,Tier-2,,0
Red Ridges Limited,,Newly Listed Grantor,0
Red River Country Park Limited,Tier-2,,0
Redrow Homes Limited,Tier-2,Wayleave Partially Signed,0
Red Sea Management Limited,Tier-2,Newly Listed Grantor,0
Red Star Pub Company (Wr Ii) Limited,Tier-2,,0
Redstone Mansions Management Ltd,Tier-2,,0
Redstor Limited,Tier-2,,0
Redsummer Ltd,Tier-2,Wayleave Negotiation Commenced,0
R Edwards & Sons (1997) Limited,Tier-2,Newly Listed Grantor,0
Redwood Commercial Investments,Tier-2,Initial Grantor Engagement,0
Redwood Court Property Management Limited,Tier-2,,0
Redwood Court Residents Association Limited,Tier-2,Newly Listed Grantor,0
Redwood Homes Limited,Tier-2,Newly Listed Grantor,0
Redwood Homes Northwest Limited,Tier-2,,0
Reedminster Properties Limited,,,0
Reed Property Limited,Tier-2,,0
Reef Capital Partners LLP,Tier-1,,0
Reefsouth Limited,,,0
Reefwood Limited,Tier-2,Newly Listed Grantor,0
Reeson Homes Limited,Tier-2,Newly Listed Grantor,0
Reestart Recovery House CIC,Tier-2,,0
Refresh Living No.1 Limited,Tier-2,,0
Refrose Properties Limited,Tier-2,,0
Regalbritain Limited,,,0
Regalclyde Limited,Tier-2,Newly Listed Grantor,0
Regalcourt Properties Limited,Tier-2,Newly Listed Grantor,0
Regal House 2015 Management Limited,Tier-2,,0
Regal Investment Property Limited,Tier-2,Newly Listed Grantor,0
Regal Land Limited,Tier-2,,0
Regan Capital Limited,Tier-2,,0
Regan House Limited,Tier-2,,0
Regatta Court Limited,Tier-2,Newly Listed Grantor,0
Regatta Properties Limited,Tier-2,,0
Regency Alliance Limited,Tier-2,,0
Regency Asset Investments Limited,Tier-2,,0
Regency Court (Earlsdon) Limited,Tier-2,,0
Regency Court (Leeds) Limited,Tier-2,,0
Regency Court (Old Portsmouth) Limited,Tier-1,Wayleave Negotiation Commenced,0
Regency Court Blackpool Limited C/O Homestead Consultancy Services Limited,Tier-2,Wayleave Signed,0
Regency Court Management (Gillingham) Limited,Tier-2,Newly Listed Grantor,0
Regency Court Residents (Eastbourne) Limited,Tier-2,,0
Regency House (Looms Lane) Management Company Limited,Tier-2,,0
Regency House Residents Association (Leamington Spa) Limited,Tier-2,,0
